date,vehicle_id,vehicle_type,stop_order,Mahalle,latitude,longitude,distance_from_prev_km
2025-12-23,2824,UNKNOWN,7,Duran,40.221703,28.957722,0.248
2025-12-23,2824,UNKNOWN,8,Duran,40.222809,28.958214,0.13
2025-12-23,2824,UNKNOWN,9,Duran,40.222862,28.958849,0.054
2025-12-23,2824,UNKNOWN,10,Duran,40.224342,28.959124,0.166
2025-12-23,2824,UNKNOWN,11,Duran,40.224674,28.960906,0.156
2025-12-23,2824,UNKNOWN,12,Duran,40.227192,28.962435,0.309
2025-12-23,2824,UNKNOWN,13,Duran,40.2264575,28.964394,0.185
2025-12-23,2824,UNKNOWN,14,Duran,40.226395,28.965237,0.072
2025-12-23,2824,UNKNOWN,15,Duran,40.226917,28.967249,0.18
2025-12-23,2824,UNKNOWN,16,Duran,40.264244,28.969927,4.157
2025-12-23,2824,UNKNOWN,17,Duran,40.263855,28.966797,0.269
2025-12-23,2824,UNKNOWN,18,Duran,40.27343,28.954517,1.49
2025-12-23,3045,UNKNOWN,1,Duran,40.190105,28.930796,0.0
2025-12-23,3045,UNKNOWN,2,Duran,40.190437,28.930828,0.037
2025-12-23,3045,UNKNOWN,3,Duran,40.2137525,28.9419145,2.758
2025-12-23,3045,UNKNOWN,4,Duran,40.2139625,28.944074,0.185
2025-12-23,3045,UNKNOWN,5,Duran,40.214386,28.953135,0.771
2025-12-23,3045,UNKNOWN,6,Duran,40.214767,28.955519,0.207
2025-12-23,3045,UNKNOWN,7,Duran,40.215706,28.9581565,0.247
2025-12-23,3045,UNKNOWN,8,Duran,40.217064,28.95912,0.172
2025-12-23,3045,UNKNOWN,9,Duran,40.21764,28.959558,0.074
2025-12-23,3045,UNKNOWN,10,Duran,40.2192975,28.9603875,0.197
2025-12-23,3045,UNKNOWN,11,Duran,40.219963,28.9547,0.489
2025-12-23,3045,UNKNOWN,12,Duran,40.218666,28.954117,0.152
2025-12-23,3045,UNKNOWN,13,Duran,40.222511,28.940241,1.253
2025-12-23,3286,UNKNOWN,1,Duran,40.190144,28.930929,0.0
2025-12-23,3286,UNKNOWN,2,Duran,40.190228,28.9312,0.025
2025-12-23,3286,UNKNOWN,3,Duran,40.202549,28.949663,2.082
2025-12-23,3286,UNKNOWN,4,Duran,40.203068,28.949659,0.058
2025-12-23,3286,UNKNOWN,5,Duran,40.203506,28.948648,0.099
2025-12-23,3286,UNKNOWN,6,Duran,40.2423955,28.937438,4.428
2025-12-23,3286,UNKNOWN,7,Duran,40.2437535,28.940462,0.298
2025-12-23,3286,UNKNOWN,8,Duran,40.242958,28.945005,0.396
2025-12-23,3286,UNKNOWN,9,Duran,40.246132,28.943817,0.367
2025-12-23,3286,UNKNOWN,10,Duran,40.264328,28.969687,2.986
2025-12-23,3286,UNKNOWN,11,Duran,40.26535,28.972363,0.254
2025-12-23,3547,UNKNOWN,1,Duran,40.190346,28.930809,0.0
2025-12-23,3547,UNKNOWN,2,Duran,40.190231,28.931097,0.028
2025-12-23,3547,UNKNOWN,3,Duran,40.214928,28.903355,3.618
2025-12-23,3547,UNKNOWN,4,Duran,40.217756,28.893082,0.927
2025-12-23,3547,UNKNOWN,5,Duran,40.218761,28.871296,1.853
2025-12-23,3547,UNKNOWN,6,Duran,40.221527,28.872198,0.317
2025-12-23,3547,UNKNOWN,7,Duran,40.225105,28.870056,0.437
2025-12-23,3547,UNKNOWN,8,Duran,40.226929,28.871778,0.25
2025-12-23,3547,UNKNOWN,9,Duran,40.219471,28.896416,2.25
2025-12-23,3547,UNKNOWN,10,Duran,40.219631,28.900856,0.377
2025-12-23,3547,UNKNOWN,11,Duran,40.2221755,28.9036705,0.37
2025-12-23,3547,UNKNOWN,12,Duran,40.22353,28.913235,0.826
2025-12-23,3615,UNKNOWN,1,Duran,40.1791365,28.940975,0.0
2025-12-23,3615,UNKNOWN,2,Duran,40.190086,28.930601,1.503
2025-12-23,3615,UNKNOWN,3,Duran,40.190323,28.9311325,0.052
2025-12-23,3615,UNKNOWN,4,Duran,40.218117,28.939098,3.164
2025-12-23,3615,UNKNOWN,5,Duran,40.213825,28.978036,3.341
2025-12-23,3615,UNKNOWN,6,Duran,40.215536,28.9798,0.242
2025-12-23,3615,UNKNOWN,7,Duran,40.214092,28.980507,0.171
2025-12-23,3615,UNKNOWN,8,Duran,40.213234,28.979605,0.122
2025-12-23,3615,UNKNOWN,9,Duran,40.212326,28.981722,0.206
2025-12-23,3615,UNKNOWN,10,Duran,40.212334,28.984316,0.22
2025-12-23,3615,UNKNOWN,11,Duran,40.213402,28.987688,0.31
2025-12-23,3615,UNKNOWN,12,Duran,40.221443,28.9871665,0.895
2025-12-23,3615,UNKNOWN,13,Duran,40.222008,28.98546,0.158
2025-12-23,3615,UNKNOWN,14,Duran,40.223087,28.9847545,0.134
2025-12-23,3615,UNKNOWN,15,Duran,40.223721,28.984154,0.087
2025-12-23,3615,UNKNOWN,16,Duran,40.226429,28.985302,0.316
2025-12-23,3615,UNKNOWN,17,Duran,40.265057,28.971285,4.457
2025-12-23,3615,UNKNOWN,18,Duran,40.22834,28.842291,11.684
2025-12-23,4257,UNKNOWN,1,Duran,40.190117,28.930719,0.0
2025-12-23,4257,UNKNOWN,2,Duran,40.190136,28.930895,0.015
2025-12-23,4257,UNKNOWN,3,Duran,40.190411,28.926119,0.407
2025-12-23,4257,UNKNOWN,4,Duran,40.212471,28.9663625,4.207
2025-12-23,4257,UNKNOWN,5,Duran,40.210482,28.9743595,0.714
2025-12-23,4257,UNKNOWN,6,Duran,40.2323515,28.9770335,2.442
2025-12-23,4257,UNKNOWN,7,Duran,40.226761,28.845704,11.166
2025-12-23,4257,UNKNOWN,8,Duran,40.233036,28.840592,0.822
2025-12-23,4257,UNKNOWN,9,Duran,40.235909,28.839087,0.344
2025-12-23,4257,UNKNOWN,10,Duran,40.234241,28.83674,0.272
2025-12-23,4257,UNKNOWN,11,Duran,40.233738,28.835308,0.134
2025-12-23,4257,UNKNOWN,12,Duran,40.232353,28.833031,0.247
2025-12-23,4257,UNKNOWN,13,Duran,40.2307855,28.8332045,0.175
2025-12-23,4257,UNKNOWN,14,Duran,40.230083,28.836462,0.287
2025-12-23,4257,UNKNOWN,15,Duran,40.229786,28.8396,0.268
2025-12-23,4257,UNKNOWN,16,Duran,40.228977,28.839186,0.097
2025-12-23,4257,UNKNOWN,17,Duran,40.227821,28.830502,0.748
2025-12-23,4527,UNKNOWN,1,Duran,40.190117,28.93059,0.0
2025-12-23,4527,UNKNOWN,2,Duran,40.190239,28.931047,0.041
2025-12-23,4527,UNKNOWN,3,Duran,40.1998655,28.9802675,4.315
2025-12-23,4527,UNKNOWN,4,Duran,40.200222,28.981251,0.092
2025-12-23,4527,UNKNOWN,5,Duran,40.201475,28.985716,0.404
2025-12-23,4527,UNKNOWN,6,Duran,40.200977,28.986438,0.083
2025-12-23,4527,UNKNOWN,7,Duran,40.197289,28.988337,0.441
2025-12-23,4527,UNKNOWN,8,Duran,40.197594,28.986156,0.188
2025-12-23,4527,UNKNOWN,9,Duran,40.196394,28.986261,0.134
2025-12-23,4527,UNKNOWN,10,Duran,40.194424,28.984455,0.267
2025-12-23,4527,UNKNOWN,11,Duran,40.1939735,28.9833755,0.104
2025-12-23,4582,UNKNOWN,1,Duran,40.190208,28.930819,0.0
2025-12-23,4582,UNKNOWN,2,Duran,40.202637,28.949873,2.128
2025-12-23,4582,UNKNOWN,3,Duran,40.230188,28.9099675,4.568
2025-12-23,4582,UNKNOWN,4,Duran,40.266476,28.947304,5.131
2025-12-23,4657,UNKNOWN,1,Duran,40.190125,28.930801,0.0
2025-12-23,4657,UNKNOWN,2,Duran,40.2652895,28.972063,9.062
2025-12-23,4657,UNKNOWN,3,Duran,40.269691,28.976177,0.601
2025-12-23,4657,UNKNOWN,4,Duran,40.213261,28.814301,15.105
2025-12-23,4657,UNKNOWN,5,Duran,40.212162,28.811844,0.242
2025-12-23,4657,UNKNOWN,6,Duran,40.2089155,28.811533,0.362
2025-12-23,4657,UNKNOWN,7,Duran,40.207378,28.812229,0.181
2025-12-23,4657,UNKNOWN,8,Duran,40.20752,28.813313,0.093
2025-12-23,4657,UNKNOWN,9,Duran,40.2044735,28.81466,0.358
2025-12-23,4657,UNKNOWN,10,Duran,40.201378,28.815868,0.359
2025-12-23,4657,UNKNOWN,11,Duran,40.2077545,28.807531,1.002
2025-12-23,4811,UNKNOWN,1,Duran,40.190189,28.930824,0.0
2025-12-23,4811,UNKNOWN,2,Duran,40.2249585,28.8461315,8.165
2025-12-23,4811,UNKNOWN,3,Duran,40.225475,28.835991,0.863
2025-12-23,4811,UNKNOWN,4,Duran,40.223427,28.834013,0.283
2025-12-23,4811,UNKNOWN,5,Duran,40.227425,28.8321365,0.472
2025-12-23,4811,UNKNOWN,6,Duran,40.2270355,28.8281325,0.343
2025-12-23,4811,UNKNOWN,7,Duran,40.228111,28.827989,0.12
2025-12-23,5012,UNKNOWN,1,Duran,40.190441,28.930895,0.0
2025-12-23,5012,UNKNOWN,2,Duran,40.228031,28.987726,6.384
2025-12-23,5012,UNKNOWN,3,Duran,40.255604,28.873123,10.199
2025-12-23,5012,UNKNOWN,4,Duran,40.25444,28.872021,0.16
2025-12-23,5012,UNKNOWN,5,Duran,40.253326,28.871891,0.124
2025-12-23,5012,UNKNOWN,6,Duran,40.2528,28.87163,0.063
2025-12-23,5012,UNKNOWN,7,Duran,40.251114,28.869583,0.256
2025-12-23,5012,UNKNOWN,8,Duran,40.252266,28.8692475,0.131
2025-12-23,5012,UNKNOWN,9,Duran,40.252476,28.870386,0.099
2025-12-23,5012,UNKNOWN,10,Duran,40.2545875,28.8698425,0.239
2025-12-23,5012,UNKNOWN,11,Duran,40.2549495,28.869328,0.059
2025-12-23,5012,UNKNOWN,12,Duran,40.256432,28.868305,0.186
2025-12-23,5012,UNKNOWN,13,Duran,40.2570515,28.870838,0.226
2025-12-23,5506,UNKNOWN,1,Duran,40.177284,28.935907,0.0
2025-12-23,5506,UNKNOWN,2,Duran,40.180214,28.9353475,0.329
2025-12-23,5506,UNKNOWN,3,Duran,40.190086,28.930637,1.168
2025-12-23,5506,UNKNOWN,4,Duran,40.193665,28.937433,0.701
2025-12-23,5506,UNKNOWN,5,Duran,40.193596,28.938679,0.106
2025-12-23,5506,UNKNOWN,6,Duran,40.191528,28.940441,0.274
2025-12-23,5506,UNKNOWN,7,Duran,40.1901855,28.9417135,0.184
2025-12-23,5552,UNKNOWN,1,Duran,40.204765,28.949564,0.0
2025-12-23,5552,UNKNOWN,2,Duran,40.205029,28.949732,0.033
2025-12-23,5552,UNKNOWN,3,Duran,40.213993,28.94664,1.031
2025-12-23,5552,UNKNOWN,4,Duran,40.215946,28.942831,0.39
2025-12-23,5552,UNKNOWN,5,Duran,40.216,28.9399875,0.242
2025-12-23,5552,UNKNOWN,6,Duran,40.216801,28.940195,0.091
2025-12-23,5552,UNKNOWN,7,Duran,40.220413,28.940605,0.403
2025-12-23,5552,UNKNOWN,8,Duran,40.223457,28.938086,0.4
2025-12-23,5552,UNKNOWN,9,Duran,40.220535,28.946217,0.763
2025-12-23,5552,UNKNOWN,10,Duran,40.263443,28.979343,5.538
2025-12-23,5557,UNKNOWN,1,Duran,40.176514,28.748209,0.0
2025-12-23,5557,UNKNOWN,2,Duran,40.1777005,28.746191,0.216
2025-12-23,5557,UNKNOWN,3,Duran,40.182491,28.746726,0.535
2025-12-23,5557,UNKNOWN,4,Duran,40.190136,28.930973,15.674
2025-12-23,5803,UNKNOWN,1,Duran,40.190067,28.930624,0.0
2025-12-23,5803,UNKNOWN,2,Duran,40.190334,28.931345,0.068
2025-12-23,5803,UNKNOWN,3,Duran,40.210365,28.9796505,4.668
2025-12-23,5803,UNKNOWN,4,Duran,40.209351,28.98218,0.243
2025-12-23,5803,UNKNOWN,5,Duran,40.209549,28.985826,0.31
2025-12-23,5803,UNKNOWN,6,Duran,40.2087345,28.98936,0.313
2025-12-23,5803,UNKNOWN,7,Duran,40.208269,28.991423,0.183
2025-12-23,5803,UNKNOWN,8,Duran,40.2105655,28.990653,0.264
2025-12-23,5803,UNKNOWN,9,Duran,40.265263,28.971975,6.285
2025-12-23,5803,UNKNOWN,10,Duran,40.253418,28.936228,3.307
2025-12-23,5803,UNKNOWN,11,Duran,40.25325,28.935049,0.102
2025-12-23,5803,UNKNOWN,12,Duran,40.255558,28.934338,0.264
2025-12-23,5803,UNKNOWN,13,Duran,40.258121,28.93285,0.312
2025-12-23,6514,UNKNOWN,1,Duran,40.190094,28.930618,0.0
2025-12-23,6514,UNKNOWN,2,Duran,40.210102,28.918182,2.463
2025-12-23,6514,UNKNOWN,3,Duran,40.259598,28.867496,6.986
2025-12-23,6514,UNKNOWN,4,Duran,40.258835,28.872602,0.442
2025-12-23,6514,UNKNOWN,5,Duran,40.23814,28.906538,3.687
2025-12-23,6514,UNKNOWN,6,Duran,40.235569,28.908912,0.35
2025-12-23,6514,UNKNOWN,7,Duran,40.193655,28.9823455,7.785
2025-12-23,6514,UNKNOWN,8,Duran,40.192783,28.983044,0.114
2025-12-23,6514,UNKNOWN,9,Duran,40.19289,28.984739,0.144
2025-12-23,6574,UNKNOWN,1,Duran,40.190151,28.930809,0.0
2025-12-23,6574,UNKNOWN,2,Duran,40.193451,28.977259,3.963
2025-12-23,6574,UNKNOWN,3,Duran,40.192947,28.978065,0.088
2025-12-23,6574,UNKNOWN,4,Duran,40.192177,28.978079,0.086
2025-12-23,6574,UNKNOWN,5,Duran,40.192001,28.977482,0.054
2025-12-23,6574,UNKNOWN,6,Duran,40.1918925,28.976776,0.061
2025-12-23,6574,UNKNOWN,7,Duran,40.190449,28.978451,0.214
2025-12-23,6574,UNKNOWN,8,Duran,40.192013,28.978924,0.178
2025-12-23,6574,UNKNOWN,9,Duran,40.192078,28.980106,0.101
2025-12-23,6574,UNKNOWN,10,Duran,40.192917,28.9801195,0.093
2025-12-23,6574,UNKNOWN,11,Duran,40.1920715,28.981432,0.146
2025-12-23,6574,UNKNOWN,12,Duran,40.193329,28.981894,0.145
2025-12-23,6574,UNKNOWN,13,Duran,40.193718,28.979649,0.196
2025-12-23,6574,UNKNOWN,14,Duran,40.1941565,28.980324,0.075
2025-12-23,6574,UNKNOWN,15,Duran,40.195446,28.981531,0.176
2025-12-23,6574,UNKNOWN,16,Duran,40.195656,28.978722,0.24
2025-12-23,6574,UNKNOWN,17,Duran,40.194759,28.976772,0.193
2025-12-23,6574,UNKNOWN,18,Duran,40.1957095,28.9746105,0.212
2025-12-23,6574,UNKNOWN,19,Duran,40.211189,28.942167,3.249
2025-12-23,6574,UNKNOWN,20,Duran,40.21143,28.940794,0.12
2025-12-23,6574,UNKNOWN,21,Duran,40.238369,28.92288,3.359
2025-12-23,6574,UNKNOWN,22,Duran,40.239895,28.924,0.194
2025-12-23,6574,UNKNOWN,23,Duran,40.269653,28.906435,3.629
2025-12-23,6574,UNKNOWN,24,Duran,40.264149,28.970015,5.429
2025-12-23,6574,UNKNOWN,25,Duran,40.270844,28.971256,0.752
2025-12-23,6635,UNKNOWN,1,Duran,40.189934,28.930706,0.0
2025-12-23,6635,UNKNOWN,2,Duran,40.213081,28.991106,5.739
2025-12-23,6635,UNKNOWN,3,Duran,40.213062,28.992483,0.117
2025-12-23,6635,UNKNOWN,4,Duran,40.216084,28.98887,0.455
2025-12-23,6635,UNKNOWN,5,Duran,40.218325,28.990977,0.307
2025-12-23,6635,UNKNOWN,6,Duran,40.219288,28.988798,0.214
2025-12-23,6635,UNKNOWN,7,Duran,40.220957,28.9894885,0.195
2025-12-23,6635,UNKNOWN,8,Duran,40.220211,28.994129,0.403
2025-12-23,6635,UNKNOWN,9,Duran,40.220623,28.995211,0.103
2025-12-23,6635,UNKNOWN,10,Duran,40.221214,28.994343,0.099
2025-12-23,6635,UNKNOWN,11,Duran,40.264168,28.969788,5.211
2025-12-23,6881,UNKNOWN,1,Duran,40.190075,28.930672,0.0
2025-12-23,6881,UNKNOWN,2,Duran,40.202644,28.963854,3.146
2025-12-23,6881,UNKNOWN,3,Duran,40.202137,28.967462,0.312
2025-12-23,6881,UNKNOWN,4,Duran,40.200878,28.967781,0.143
2025-12-23,6881,UNKNOWN,5,Duran,40.20129,28.968428,0.072
2025-12-23,6881,UNKNOWN,6,Duran,40.202312,28.968672,0.116
2025-12-23,6881,UNKNOWN,7,Duran,40.210392,28.976591,1.122
2025-12-23,6881,UNKNOWN,8,Duran,40.208807,28.9808515,0.402
2025-12-23,6881,UNKNOWN,9,Duran,40.207657,28.9845685,0.341
2025-12-23,6881,UNKNOWN,10,Duran,40.207054,28.985155,0.084
2025-12-23,6881,UNKNOWN,11,Duran,40.206192,28.985937,0.117
2025-12-23,7201,UNKNOWN,1,Duran,40.1706545,28.92351,0.0
2025-12-23,7201,UNKNOWN,2,Duran,40.172012,28.923008,0.157
2025-12-23,7201,UNKNOWN,3,Duran,40.17337,28.924002,0.173
2025-12-23,7201,UNKNOWN,4,Duran,40.190151,28.930876,1.955
2025-12-23,7201,UNKNOWN,5,Duran,40.263309,28.967031,8.695
2025-12-23,7201,UNKNOWN,6,Duran,40.2730425,28.9705255,1.122
2025-12-23,7201,UNKNOWN,7,Duran,40.2593595,28.949769,2.327
2025-12-23,7201,UNKNOWN,8,Duran,40.259487,28.943308,0.548
2025-12-23,7201,UNKNOWN,9,Duran,40.2598,28.941715,0.14
2025-12-23,7201,UNKNOWN,10,Duran,40.256241,28.940031,0.421
2025-12-23,7201,UNKNOWN,11,Duran,40.258495,28.9129715,2.31
2025-12-23,7201,UNKNOWN,12,Duran,40.261364,28.9109355,0.363
2025-12-23,7224,UNKNOWN,1,Duran,40.190479,28.930882,0.0
2025-12-23,7224,UNKNOWN,2,Duran,40.202663,28.949903,2.108
2025-12-23,7224,UNKNOWN,3,Duran,40.212772,28.936203,1.618
2025-12-23,7224,UNKNOWN,4,Duran,40.218662,28.9420185,0.82
2025-12-23,7224,UNKNOWN,5,Duran,40.225704,28.904659,3.267
2025-12-23,7224,UNKNOWN,6,Duran,40.219994,28.890251,1.378
2025-12-23,7873,UNKNOWN,1,Duran,40.186844,28.940847,0.0
2025-12-23,7873,UNKNOWN,2,Duran,40.1884805,28.9392795,0.225
2025-12-23,7873,UNKNOWN,3,Duran,40.18956,28.938482,0.138
2025-12-23,7873,UNKNOWN,4,Duran,40.190456,28.930685,0.67
2025-12-23,7873,UNKNOWN,5,Duran,40.192688,28.942892,1.066
2025-12-23,7873,UNKNOWN,6,Duran,40.1992985,28.9635335,1.901
2025-12-23,7873,UNKNOWN,7,Duran,40.200176,28.965904,0.224
2025-12-23,7873,UNKNOWN,8,Duran,40.20256,28.966965,0.28
2025-12-23,7873,UNKNOWN,9,Duran,40.202339,28.969366,0.205
2025-12-23,7873,UNKNOWN,10,Duran,40.264349,28.966695,6.899
2025-12-23,7912,UNKNOWN,1,Duran,40.190113,28.930672,0.0
2025-12-23,7912,UNKNOWN,2,Duran,40.193722,28.963694,2.833
2025-12-23,7912,UNKNOWN,3,Duran,40.195904,28.969032,0.514
2025-12-23,7912,UNKNOWN,4,Duran,40.191734,28.983829,1.34
2025-12-23,7912,UNKNOWN,5,Duran,40.263145,28.967102,8.067
2025-12-23,7912,UNKNOWN,6,Duran,40.2638035,28.969153,0.189
2025-12-23,7924,UNKNOWN,1,Duran,40.166311,28.9119255,0.0
2025-12-23,7924,UNKNOWN,2,Duran,40.16795,28.907278,0.435
2025-12-23,7924,UNKNOWN,3,Duran,40.173027,28.906624,0.567
2025-12-23,7924,UNKNOWN,4,Duran,40.168594,28.913949,0.794
2025-12-23,7924,UNKNOWN,5,Duran,40.166195,28.915705,0.306
2025-12-23,7924,UNKNOWN,6,Duran,40.1682605,28.918269,0.317
2025-12-23,7924,UNKNOWN,7,Duran,40.168209,28.9227,0.377
2025-12-23,7924,UNKNOWN,8,Duran,40.171274,28.9154415,0.705
2025-12-23,7924,UNKNOWN,9,Duran,40.173225,28.920099,0.451
2025-12-23,7924,UNKNOWN,10,Duran,40.172863,28.9218605,0.155
2025-12-23,7924,UNKNOWN,11,Duran,40.174187,28.921417,0.152
2025-12-23,7924,UNKNOWN,12,Duran,40.1900385,28.93067,1.93
2025-12-23,7924,UNKNOWN,13,Duran,40.19022,28.930986,0.034
2025-12-23,7924,UNKNOWN,14,Duran,40.190666,28.930973,0.05
2025-12-23,7924,UNKNOWN,15,Duraklama Alarmı,40.204678,28.953693,2.48
2025-12-23,7924,UNKNOWN,16,Duran,40.205898,28.969576,1.356
2025-12-23,7924,UNKNOWN,17,Duran,40.215008,28.982428,1.489
2025-12-23,7924,UNKNOWN,18,Duraklama Alarmı,40.216686,28.9841,0.234
2025-12-23,7924,UNKNOWN,19,Duran,40.228405,28.981451,1.322
2025-12-23,7924,UNKNOWN,20,Duran,40.229614,28.983995,0.254
2025-12-23,7924,UNKNOWN,21,Duran,40.265186,28.97229,4.078
2025-12-23,7924,UNKNOWN,22,Duran,40.264351,28.969748,0.235
2025-12-23,7924,UNKNOWN,23,Duraklama Alarmı,40.263527,28.969368,0.097
2025-12-23,7924,UNKNOWN,24,Duran,40.219994,28.912832,6.816
2025-12-23,7924,UNKNOWN,25,Duran,40.223648,28.851349,5.236
2025-12-23,8359,UNKNOWN,1,Duran,40.190117,28.930716,0.0
2025-12-23,8359,UNKNOWN,2,Duran,40.214844,28.92803,2.759
2025-12-23,8359,UNKNOWN,3,Duran,40.224857,28.922523,1.208
2025-12-23,8359,UNKNOWN,4,Duran,40.2276425,28.921265,0.328
2025-12-23,8527,UNKNOWN,1,Duran,40.190041,28.930796,0.0
2025-12-23,8527,UNKNOWN,2,Duran,40.226307,28.919186,4.151
2025-12-23,8527,UNKNOWN,3,Duran,40.23135,28.917753,0.574
2025-12-23,8527,UNKNOWN,4,Duran,40.273544,28.954758,5.646
2025-12-23,9279,UNKNOWN,1,Duran,40.190067,28.930605,0.0
2025-12-23,9279,UNKNOWN,2,Duran,40.190361,28.926271,0.37
2025-12-23,9279,UNKNOWN,3,Duran,40.210125,28.918106,2.304
2025-12-23,9279,UNKNOWN,4,Duran,40.200567,28.9389665,2.066
2025-12-23,9279,UNKNOWN,5,Duran,40.19556,28.986485,4.074
2025-12-23,9279,UNKNOWN,6,Duran,40.1983795,28.990339,0.453
2025-12-23,9279,UNKNOWN,7,Duran,40.2033215,28.9909135,0.552
2025-12-23,9279,UNKNOWN,8,Duran,40.2090705,28.991491,0.641
2025-12-23,9279,UNKNOWN,9,Duran,40.2106,28.9675165,2.043
2025-12-23,9279,UNKNOWN,10,Duran,40.224808,28.970106,1.595
2025-12-23,9279,UNKNOWN,11,Duran,40.265667,28.967407,4.549
2025-12-23,9785,UNKNOWN,1,Duran,40.156898,28.961088,0.0
2025-12-23,9785,UNKNOWN,2,Duran,40.190308,28.930876,4.516
2025-12-23,9785,UNKNOWN,3,Duran,40.227928,28.978886,5.841
2025-12-23,9785,UNKNOWN,4,Duran,40.2291205,28.9810085,0.224
2025-12-23,9785,UNKNOWN,5,Duran,40.230019,28.978619,0.226
2025-12-23,9785,UNKNOWN,6,Duran,40.2307585,28.9777095,0.113
2025-12-23,9785,UNKNOWN,7,Duran,40.231705,28.977608,0.106
2025-12-23,9785,UNKNOWN,8,Duran,40.232258,28.980139,0.223
2025-12-23,9928,UNKNOWN,1,Duran,40.1827965,28.9375285,0.0
2025-12-23,9928,UNKNOWN,2,Duran,40.1841965,28.941086,0.34
2025-12-23,9928,UNKNOWN,3,Duran,40.190269,28.930843,1.101
2025-12-23,9928,UNKNOWN,4,Duran,40.262985,28.967112,8.652
2025-12-23,9928,UNKNOWN,5,Duran,40.272844,28.970619,1.136
2025-12-24,1106,UNKNOWN,1,Duran,40.190048,28.93062,0.0
2025-12-24,1106,UNKNOWN,2,Duran,40.196392,28.941277,1.148
2025-12-24,1106,UNKNOWN,3,Duran,40.1971035,28.942237,0.114
2025-12-24,1106,UNKNOWN,4,Duran,40.197287,28.944049,0.155
2025-12-24,1106,UNKNOWN,5,Duran,40.1970845,28.945983,0.166
2025-12-24,1106,UNKNOWN,6,Duran,40.196617,28.947336,0.126
2025-12-24,1106,UNKNOWN,7,Duran,40.1962815,28.9486155,0.115
2025-12-24,1106,UNKNOWN,8,Duran,40.195332,28.953604,0.437
2025-12-24,1106,UNKNOWN,9,Duran,40.196789,28.952038,0.21
2025-12-24,1106,UNKNOWN,10,Duran,40.198906,28.949697,0.308
2025-12-24,1106,UNKNOWN,11,Duran,40.198391,28.948515,0.116
2025-12-24,1106,UNKNOWN,12,Duran,40.198963,28.947704,0.094
2025-12-24,1106,UNKNOWN,13,Duran,40.199718,28.946213,0.152
2025-12-24,1106,UNKNOWN,14,Duran,40.1987935,28.9422495,0.352
2025-12-24,1106,UNKNOWN,15,Duran,40.200321,28.936609,0.508
2025-12-24,1106,UNKNOWN,16,Duran,40.208477,28.933324,0.949
2025-12-24,1106,UNKNOWN,17,Duran,40.2096885,28.9343675,0.161
2025-12-24,1106,UNKNOWN,18,Duran,40.209396,28.931906,0.212
2025-12-24,1106,UNKNOWN,19,Duran,40.2088795,28.9303265,0.146
2025-12-24,1106,UNKNOWN,20,Duran,40.209793,28.926982,0.302
2025-12-24,1106,UNKNOWN,21,Duran,40.209644,28.924994,0.17
2025-12-24,1106,UNKNOWN,22,Duran,40.211193,28.922092,0.301
2025-12-24,1106,UNKNOWN,23,Duran,40.273102,28.970427,8.014
2025-12-24,1409,UNKNOWN,1,Duran,40.19038,28.931107,0.0
2025-12-24,1409,UNKNOWN,2,Duran,40.191374,28.989904,4.996
2025-12-24,1409,UNKNOWN,3,Duran,40.192524,28.990906,0.154
2025-12-24,1409,UNKNOWN,4,Duran,40.1927225,28.992317,0.122
2025-12-24,1409,UNKNOWN,5,Duran,40.193836,28.994192,0.202
2025-12-24,1409,UNKNOWN,6,Duran,40.273224,28.9703685,9.056
2025-12-24,1434,UNKNOWN,1,Duran,40.190189,28.930656,0.0
2025-12-24,1434,UNKNOWN,2,Duran,40.210144,28.91814,2.46
2025-12-24,1434,UNKNOWN,3,Duran,40.208683,28.943171,2.132
2025-12-24,1434,UNKNOWN,4,Duran,40.207703,28.944004,0.13
2025-12-24,1434,UNKNOWN,5,Duran,40.209301,28.946117,0.253
2025-12-24,1434,UNKNOWN,6,Duran,40.209732,28.948481,0.206
2025-12-24,1434,UNKNOWN,7,Duran,40.207508,28.94956,0.264
2025-12-24,1434,UNKNOWN,8,Duran,40.204372,28.947365,0.395
2025-12-24,1434,UNKNOWN,9,Duran,40.2046645,28.949509,0.185
2025-12-24,1434,UNKNOWN,10,Duran,40.205185,28.951134,0.15
2025-12-24,1434,UNKNOWN,11,Duran,40.206806,28.993429,3.596
2025-12-24,1434,UNKNOWN,12,Duran,40.208138,28.992847,0.156
2025-12-24,1434,UNKNOWN,13,Duran,40.209255,28.9949445,0.217
2025-12-24,1434,UNKNOWN,14,Duran,40.211498,28.993814,0.267
2025-12-24,1434,UNKNOWN,15,Duran,40.214666,28.9922715,0.376
2025-12-24,1434,UNKNOWN,16,Duran,40.214367,28.991634,0.064
2025-12-24,1434,UNKNOWN,17,Duran,40.215092,28.991081,0.093
2025-12-24,1434,UNKNOWN,18,Duran,40.215309,28.992572,0.129
2025-12-24,1434,UNKNOWN,19,Duran,40.216465,28.993362,0.145
2025-12-24,1434,UNKNOWN,20,Duran,40.273939,28.970215,6.686
2025-12-24,1488,UNKNOWN,1,Duran,40.190201,28.931072,0.0
2025-12-24,1488,UNKNOWN,2,Duran,40.2026615,28.9756635,4.033
2025-12-24,1488,UNKNOWN,3,Duran,40.205013,28.979414,0.412
2025-12-24,1488,UNKNOWN,4,Duran,40.2051105,28.987409,0.679
