date,vehicle_id,Mahalle,time_in_neigh_sec,dist_in_neigh_km,idle_in_neigh_sec,stop_in_neigh_sec,points
2025-12-19,7912,Geçit Mh.,496.0,1930.4,0.0,0.0,62
2025-12-19,7912,Işıktepe Mh.,20.0,178.74,0.0,0.0,4
2025-12-19,7912,Işıktepe OSB Mh.,95.0,498.99,40.0,40.0,11
2025-12-19,7912,Kültür Mh.,45.0,146.27,28.0,28.0,9
2025-12-19,7912,Minareliçavuş Bursa OSB Mh.,29.0,124.41,0.0,0.0,3
2025-12-19,7912,Nilüferköy Mh.,80.0,774.66,0.0,0.0,21
2025-12-19,7912,Yenikent Mh.,1137.0,3178.77,886.0,886.0,105
2025-12-19,7912,Üçevler Mh.,19045.0,9490.5,20560.0,26697.0,872
2025-12-19,9279,23 Nisan Mh.,125.0,1707.1,0.0,0.0,25
2025-12-19,9279,Ahmet Yesevi Mh.,158.0,1078.44,0.0,0.0,18
2025-12-19,9279,Alaaddinbey Mh.,24458.0,3339.63,0.0,976844.0,134
2025-12-19,9279,Ataevler Mh.,411.0,80.0,0.0,302.0,17
2025-12-19,9279,Balat Mh.,189.0,1199.03,0.0,0.0,21
2025-12-19,9279,Balat OSB Mh.,105.0,874.0,0.0,0.0,13
2025-12-19,9279,Barış Mh.,1100.0,1078.51,0.0,2074.0,44
2025-12-19,9279,Beşevler Mh.,2960.0,19713.94,0.0,2261.0,247
2025-12-19,9279,Cumhuriyet Mh.,714.0,3172.57,0.0,646.0,56
2025-12-19,9279,Demirci Mh.,333.0,718.38,0.0,65.0,30
2025-12-19,9279,Esentepe Mh.,3152.0,8638.57,0.0,2870.0,158
2025-12-19,9279,Fethiye Mh.,252.0,1303.68,0.0,196.0,22
2025-12-19,9279,Fethiye OSB Mh.,394.0,2788.0,0.0,96.0,43
2025-12-19,9279,Geçit Mh.,1449.0,11964.26,0.0,18.0,180
2025-12-19,9279,Işıktepe Mh.,51.0,571.3100000000001,0.0,0.0,8
2025-12-19,9279,Işıktepe OSB Mh.,171.0,1642.08,0.0,57.0,25
2025-12-19,9279,Karaman Mh.,11833.0,5640.34,0.0,20650.0,391
2025-12-19,9279,Konak Mh.,1853.0,10792.12,0.0,3294.0,124
2025-12-19,9279,Minareliçavuş Bursa OSB Mh.,30.0,250.41,0.0,0.0,4
2025-12-19,9279,Nilüferköy Mh.,178.0,2131.99,0.0,0.0,37
2025-12-19,9279,Odunluk Mh.,1814.0,7541.53,0.0,4890.0,73
2025-12-19,9279,Yenikent Mh.,2694.0,16900.25,0.0,954.0,261
2025-12-19,9279,Çamlıca Mh.,839.0,5113.58,0.0,684.0,51
2025-12-19,9279,Üçevler Mh.,1012.0,3936.5299999999997,0.0,822.0,99
2025-12-19,9279,İhsaniye Mh.,1423.0,6572.83,0.0,942.0,138
2025-12-19,9928,29 Ekim Mh.,149.0,94.95,37.0,37.0,18
2025-12-19,9928,30 Ağustos Zafer Mh.,18932.0,42927.74,17518.0,17518.0,948
2025-12-19,9928,Ahmet Yesevi Mh.,69.0,630.95,0.0,0.0,10
2025-12-19,9928,Alaaddinbey Mh.,24185.0,15824.25,1244.0,679241.0,240
2025-12-19,9928,Balat Mh.,281.0,2013.68,0.0,0.0,36
2025-12-19,9928,Doğanköy Mh.,250.0,1392.31,0.0,0.0,25
2025-12-19,9928,Dumlupınar Mh.,105.0,623.34,32.0,32.0,14
2025-12-19,9928,Ertuğrul Mh.,49.0,30.91,0.0,0.0,7
2025-12-19,9928,Geçit Mh.,598.0,4294.65,55.0,55.0,78
2025-12-19,9928,Görükle Mh.,833.0,3826.23,74.0,74.0,90
2025-12-19,9928,Kayapa Mh.,1076.0,884.26,474.0,2059.0,30
2025-12-19,9928,Kurtuluş Mh.,1001.0,6410.8,278.0,278.0,112
2025-12-19,9928,Nilüferköy Mh.,82.0,981.41,0.0,0.0,16
2025-12-19,9928,Yaylacık Mh.,30.0,287.95,0.0,0.0,3
2025-12-19,9928,Yenikent Mh.,999.0,5672.88,362.0,362.0,104
2025-12-19,9928,Yolçatı Mh.,230.0,1275.1,0.0,0.0,23
2025-12-19,9928,Yüzüncüyıl Mh.,30.0,21.25,0.0,0.0,3
2025-12-19,9928,Ürünlü Mh.,120.0,1135.54,0.0,0.0,12
2025-12-19,9928,Üçevler Mh.,61.0,706.37,20.0,20.0,7
2025-12-20,1409,Alaaddinbey Mh.,42900.0,4.859999999999999,0.0,5769145.0,162
2025-12-20,1434,23 Nisan Mh.,277.0,8788.33,0.0,0.0,45
2025-12-20,1434,29 Ekim Mh.,30.0,1421.3400000000001,0.0,0.0,7
2025-12-20,1434,Ahmet Yesevi Mh.,80.0,1917.51,0.0,0.0,10
2025-12-20,1434,Alaaddinbey Mh.,16143.0,40826.8,400622.0,400792.0,214
2025-12-20,1434,Ataevler Mh.,704.0,18441.97,135.0,135.0,96
2025-12-20,1434,Balat Mh.,120.0,2688.86,0.0,0.0,14
2025-12-20,1434,Balat OSB Mh.,105.0,3079.66,0.0,0.0,16
2025-12-20,1434,Beşevler Mh.,256.0,6895.32,43.0,43.0,38
2025-12-20,1434,Demirci Mh.,185.0,4415.26,0.0,0.0,25
2025-12-20,1434,Ertuğrul Mh.,110.0,2220.59,0.0,0.0,11
2025-12-20,1434,Fethiye Mh.,991.0,9759.64,120.0,120.0,52
2025-12-20,1434,Fethiye OSB Mh.,734.0,15286.15,129.0,129.0,81
2025-12-20,1434,Geçit Mh.,2618.0,33887.65,911.0,911.0,185
2025-12-20,1434,Işıktepe Mh.,90.0,2444.98,0.0,0.0,12
2025-12-20,1434,Işıktepe OSB Mh.,257.0,9478.02,146.0,146.0,48
2025-12-20,1434,Kültür Mh.,16070.0,148738.67,20901.0,20901.0,922
2025-12-20,1434,Minareliçavuş Bursa OSB Mh.,61.0,2016.02,0.0,0.0,10
2025-12-20,1434,Nilüferköy Mh.,91.0,3609.96,0.0,0.0,19
2025-12-20,1434,Yenikent Mh.,2536.0,47498.89,984.0,984.0,261
2025-12-20,1434,Üçevler Mh.,21038.0,320680.62,20789.0,20789.0,1484
2025-12-20,1488,23 Nisan Mh.,125.0,7713.55,25.0,25.0,17
2025-12-20,1488,29 Ekim Mh.,183.0,5064.86,43.0,43.0,20
2025-12-20,1488,Ahmet Yesevi Mh.,168.0,8031.48,3.0,3.0,18
2025-12-20,1488,Alaaddinbey Mh.,28052.0,62708.32,2251.0,2812736.0,201
2025-12-20,1488,Badırga Mh.,670.0,13306.39,0.0,0.0,38
2025-12-20,1488,Balat Mh.,239.0,13106.02,0.0,0.0,30
2025-12-20,1488,Balat OSB Mh.,151.0,5827.29,0.0,0.0,13
2025-12-20,1488,Büyükbalıklı Mh.,200.0,6719.92,0.0,0.0,20
2025-12-20,1488,Demirci Mh.,167.0,4299.49,25.0,25.0,19
2025-12-20,1488,Doğanköy Mh.,130.0,5998.08,0.0,0.0,14
2025-12-20,1488,Ertuğrul Mh.,60.0,2523.1,0.0,0.0,10
2025-12-20,1488,Fethiye OSB Mh.,573.0,26120.07,260.0,260.0,58
2025-12-20,1488,Geçit Mh.,578.0,30653.51,0.0,0.0,70
2025-12-20,1488,Gökçe Mh.,100.0,3432.62,0.0,0.0,10
2025-12-20,1488,Görükle Mh.,672.0,22407.12,0.0,0.0,76
2025-12-20,1488,Gümüştepe Mh.,60.0,2442.02,26.0,26.0,10
2025-12-20,1488,Işıktepe Mh.,30.0,1356.7,0.0,0.0,3
2025-12-20,1488,Işıktepe OSB Mh.,87.0,4980.38,18.0,18.0,11
2025-12-20,1488,Konak Mh.,13898.0,133707.79,15261.0,15261.0,566
2025-12-20,1488,Konaklı Mh.,260.0,8924.54,0.0,0.0,26
2025-12-20,1488,Kültür Mh.,215.0,7020.89,23.0,23.0,30
2025-12-20,1488,Minareliçavuş Bursa OSB Mh.,110.0,4938.41,0.0,0.0,11
2025-12-20,1488,Nilüferköy Mh.,85.0,7999.81,0.0,0.0,18
2025-12-20,1488,Yenikent Mh.,1394.0,48994.48,766.0,766.0,112
2025-12-20,1488,Yolçatı Mh.,120.0,5107.05,0.0,0.0,12
2025-12-20,1488,Yüzüncüyıl Mh.,40.0,1020.12,0.0,0.0,4
2025-12-20,1488,Çamlıca Mh.,206.0,5252.07,133.0,133.0,22
2025-12-20,1488,Çaylı Mh.,150.0,5216.88,0.0,0.0,15
2025-12-20,1488,Üçevler Mh.,803.0,28200.78,200.0,200.0,86
2025-12-20,1488,İrfaniye Mh.,120.0,4120.64,0.0,0.0,12
2025-12-20,1520,23 Nisan Mh.,51.0,2085.19,0.0,0.0,9
2025-12-20,1520,29 Ekim Mh.,198.0,2788.77,41.0,41.0,22
2025-12-20,1520,Ahmet Yesevi Mh.,80.0,2241.68,0.0,0.0,10
2025-12-20,1520,Akçalar Mh.,823.0,10251.37,468.0,468.0,67
2025-12-20,1520,Alaaddinbey Mh.,33424.0,50446.97,2200.0,4514846.0,279
2025-12-20,1520,Badırga Mahallesi,10.0,175.33,0.0,0.0,1
2025-12-20,1520,Badırga Mh.,2309.0,25385.09,2025.0,2025.0,146
2025-12-20,1520,Balat Mh.,249.0,7112.6,0.0,0.0,33
2025-12-20,1520,Balat OSB Mh.,60.0,1130.99,0.0,0.0,5
2025-12-20,1520,Başköy Mh.,5958.0,50192.82,6048.0,6048.0,338
2025-12-20,1520,Büyükbalıklı Mh.,798.0,10179.84,756.0,756.0,61
2025-12-20,1520,Doğanköy Mh.,130.0,2678.19,0.0,0.0,13
2025-12-20,1520,Dumlupınar Mh.,200.0,2666.9700000000003,0.0,0.0,20
2025-12-20,1520,Ertuğrul Mh.,42.0,880.16,0.0,0.0,7
2025-12-20,1520,Fethiye OSB Mh.,251.0,6408.84,82.0,82.0,28
2025-12-20,1520,Geçit Mh.,618.0,17452.32,22.0,22.0,81
2025-12-20,1520,Gökçe Mh.,51.0,1174.26,0.0,0.0,6
2025-12-20,1520,Görükle Mh.,644.0,5871.97,324.0,324.0,37
2025-12-20,1520,Işıktepe Mh.,20.0,691.05,0.0,0.0,3
2025-12-20,1520,Işıktepe OSB Mh.,74.0,3001.74,0.0,0.0,13
2025-12-20,1520,Karacaoba Mh.,964.0,17293.12,665.0,665.0,107
2025-12-20,1520,Konaklı Mh.,429.0,9404.35,74.0,74.0,51
2025-12-20,1520,Minareliçavuş Bursa OSB Mh.,20.0,454.0,0.0,0.0,2
2025-12-20,1520,Nilüferköy Mh.,85.0,4226.72,0.0,0.0,19
2025-12-20,1520,Yenikent Mh.,1195.0,23043.68,691.0,691.0,107
2025-12-20,1520,Yolçatı Mh.,120.0,2436.57,0.0,0.0,12
2025-12-20,1520,Yüzüncüyıl Mh.,40.0,514.43,0.0,0.0,4
2025-12-20,1520,Çatalağıl Mh.,2344.0,33115.87,1568.0,1568.0,199
2025-12-20,1520,Çaylı Mahallesi,5.0,181.86,0.0,0.0,1
2025-12-20,1520,Çaylı Mh.,1284.0,19446.47,794.0,794.0,108
2025-12-20,1520,Üçevler Mh.,423.0,9122.28,229.0,229.0,39
2025-12-20,1520,İrfaniye Mh.,368.0,6860.73,0.0,0.0,41
2025-12-20,2424,23 Nisan Mh.,53.0,988.82,0.0,0.0,10
2025-12-20,2424,Ahmet Yesevi Mh.,80.0,912.66,0.0,0.0,10
2025-12-20,2424,Alaaddinbey Mh.,31525.0,11579.65,1201.0,3004854.0,142
2025-12-20,2424,Ataevler Mh.,10.0,297.48,0.0,0.0,3
2025-12-20,2424,Balat Mh.,100.0,1103.95,0.0,0.0,12
2025-12-20,2424,Balat OSB Mh.,35.0,466.93,0.0,0.0,5
2025-12-20,2424,Barış Mh.,1118.0,367.43,3315.0,3315.0,6
2025-12-20,2424,Beşevler Mh.,66.0,587.71,0.0,0.0,10
2025-12-20,2424,Cumhuriyet Mh.,3.0,66.86,0.0,0.0,1
2025-12-20,2424,Demirci Mh.,153.0,1152.49,32.0,32.0,21
2025-12-20,2424,Esentepe Mh.,113.0,978.44,41.0,41.0,14
2025-12-20,2424,Fethiye Mh.,362.0,434.79,69.0,69.0,6
2025-12-20,2424,Fethiye OSB Mh.,176.0,2199.61,16.0,16.0,23
2025-12-20,2424,Geçit Mh.,3076.0,7797.96,91.0,25551.0,93
2025-12-20,2424,Işıktepe Mh.,20.0,194.91000000000003,0.0,0.0,2
2025-12-20,2424,Işıktepe OSB Mh.,112.0,1470.19,51.0,51.0,15
2025-12-20,2424,Konak Mh.,48.0,473.81,0.0,0.0,8
2025-12-20,2424,Kültür Mh.,89.0,579.93,0.0,0.0,10
2025-12-20,2424,Minareliçavuş Bursa OSB Mh.,30.0,658.2,0.0,0.0,7
2025-12-20,2424,Nilüferköy Mh.,89.0,1521.93,0.0,0.0,17
2025-12-20,2424,Yenikent Mh.,1171.0,9455.93,592.0,592.0,115
2025-12-20,2424,Üçevler Mh.,517.0,5351.49,176.0,176.0,64
2025-12-20,2424,İhsaniye Mh.,13435.0,41820.08,15757.0,15757.0,637
2025-12-20,2535,29 Ekim Mh.,119.0,2881.75,0.0,0.0,16
2025-12-20,2535,Ahmet Yesevi Mh.,10.0,460.94,0.0,0.0,2
2025-12-20,2535,Akçalar Mh.,385.0,3652.51,316.0,316.0,23
2025-12-20,2535,Alaaddinbey Mh.,30632.0,48399.67,5517.0,1096510.0,250
2025-12-20,2535,Altınşehir Mh.,377.0,8549.47,229.0,229.0,36
2025-12-20,2535,Balat Mh.,829.0,25111.9,158.0,158.0,110
2025-12-20,2535,Başköy Mh.,2850.0,55399.13,1373.0,1373.0,343
2025-12-20,2535,Büyükbalıklı Mahallesi,10.0,170.93,0.0,0.0,1
2025-12-20,2535,Büyükbalıklı Mh.,3155.0,47072.71,2403.0,2403.0,269
2025-12-20,2535,Doğanköy Mh.,130.0,2745.11,0.0,0.0,13
2025-12-20,2535,Dumlupınar Mh.,62.0,841.73,0.0,0.0,6
2025-12-20,2535,Ertuğrul Mh.,362.0,9336.69,9.0,9.0,48
2025-12-20,2535,Geçit Mh.,639.0,17237.03,8.0,8.0,78
2025-12-20,2535,Gökçe Mh.,2157.0,40500.5,1712.0,1712.0,214
2025-12-20,2535,Gökçeköy Mahallesi,44.0,942.6600000000001,46.0,46.0,5
2025-12-20,2535,Görükle Mh.,2626.0,31978.13,2095.0,2095.0,226
2025-12-20,2535,Konaklı Mahallesi,6.0,175.9,0.0,0.0,1
2025-12-20,2535,Konaklı Mh.,3233.0,43522.94,2844.0,2844.0,244
2025-12-20,2535,Minareliçavuş Mh.,233.0,7974.18,49.0,49.0,34
2025-12-20,2535,Minareliçavuş OSB Mh.,39.0,1171.18,0.0,0.0,5
2025-12-20,2535,Nilüferköy Mh.,218.0,2953.39,0.0,0.0,13
2025-12-20,2535,Yenikent Mh.,2680.0,27557.39,3910.0,3910.0,125
2025-12-20,2535,Yolçatı Mh.,120.0,2706.36,0.0,0.0,13
2025-12-20,2535,Yüzüncüyıl Mh.,40.0,535.11,0.0,0.0,4
2025-12-20,2535,Üçevler Mh.,238.0,5384.44,150.0,150.0,22
2025-12-20,2535,İrfaniye Mahallesi,13.0,296.41999999999996,0.0,0.0,2
2025-12-20,2535,İrfaniye Mh.,5885.0,73327.16,6568.0,6568.0,471
2025-12-20,2679,23 Nisan Mh.,66.0,1310.22,0.0,0.0,11
2025-12-20,2679,Ahmet Yesevi Mh.,60.0,779.88,0.0,0.0,7
2025-12-20,2679,Alaaddinbey Mh.,32198.0,14638.01,2312.0,2103307.0,147
2025-12-20,2679,Ataevler Mh.,211.0,1827.53,63.0,63.0,20
2025-12-20,2679,Balat Mh.,110.0,1343.93,0.0,0.0,12
2025-12-20,2679,Balat OSB Mh.,50.0,568.52,0.0,0.0,5
2025-12-20,2679,Beşevler Mh.,151.0,986.5699999999999,62.0,62.0,11
2025-12-20,2679,Demirci Mh.,15922.0,70713.46,16624.0,16624.0,927
2025-12-20,2679,Fethiye Mh.,361.0,1116.23,0.0,0.0,12
2025-12-20,2679,Fethiye OSB Mh.,289.0,3480.79,116.0,116.0,30
2025-12-20,2679,Geçit Mh.,534.0,6928.39,0.0,0.0,67
2025-12-20,2679,Işıktepe Mh.,21.0,470.47999999999996,0.0,0.0,4
2025-12-20,2679,Işıktepe OSB Mh.,169.0,2248.04,131.0,131.0,19
2025-12-20,2679,Minareliçavuş Bursa OSB Mh.,20.0,228.81,0.0,0.0,2
2025-12-20,2679,Nilüferköy Mh.,86.0,2304.82,0.0,0.0,21
2025-12-20,2679,Yenikent Mh.,1485.0,11009.31,954.0,954.0,107
2025-12-20,2679,Üçevler Mh.,1568.0,7972.53,653.0,3610.0,81
2025-12-20,2824,23 Nisan Mh.,61.0,1126.5900000000001,0.0,0.0,12
2025-12-20,2824,Ahmet Yesevi Mh.,80.0,862.8,0.0,0.0,10
2025-12-20,2824,Alaaddinbey Mh.,32262.0,11139.23,5701.0,2493004.0,149
2025-12-20,2824,Ataevler Mh.,10523.0,22314.5,10626.0,30605.0,354
2025-12-20,2824,Balat Mh.,110.0,1212.86,0.0,0.0,14
2025-12-20,2824,Balat OSB Mh.,57.0,884.55,0.0,0.0,10
2025-12-20,2824,Barış Mh.,5279.0,8751.75,6483.0,6483.0,149
2025-12-20,2824,Beşevler Mh.,144.0,890.76,78.0,78.0,16
2025-12-20,2824,Cumhuriyet Mh.,128.0,776.74,102.0,102.0,13
2025-12-20,2824,Demirci Mh.,204.0,1007.8,110.0,110.0,19
2025-12-20,2824,Fethiye Mh.,1049.0,2479.91,911.0,911.0,38
2025-12-20,2824,Fethiye OSB Mh.,332.0,3446.05,88.0,88.0,38
2025-12-20,2824,Geçit Mh.,608.0,5755.02,23.0,23.0,73
2025-12-20,2824,Işıktepe Mh.,30.0,277.59000000000003,0.0,0.0,3
2025-12-20,2824,Işıktepe OSB Mh.,128.0,1490.08,56.0,56.0,16
2025-12-20,2824,Minareliçavuş Bursa OSB Mh.,173.0,1959.59,94.0,94.0,22
2025-12-20,2824,Nilüferköy Mh.,152.0,2116.45,0.0,0.0,25
2025-12-20,2824,Yenikent Mh.,1110.0,9256.61,503.0,503.0,120
2025-12-20,2824,Üçevler Mh.,422.0,4936.31,108.0,108.0,61
2025-12-20,3286,23 Nisan Mh.,82.0,1128.59,38.0,38.0,11
2025-12-20,3286,Alaaddinbey Mh.,20396.0,12670.36,4571.0,2313576.0,169
2025-12-20,3286,Altınşehir Mh.,223.0,1718.09,76.0,76.0,27
2025-12-20,3286,Balat Mh.,559.0,753.92,742.0,742.0,10
2025-12-20,3286,Balat OSB Mh.,171.0,956.83,224.0,224.0,11
2025-12-20,3286,Demirci Mh.,103.0,1722.85,0.0,0.0,16
2025-12-20,3286,Ertuğrul Mh.,91.0,685.86,31.0,31.0,11
2025-12-20,3286,Fethiye OSB Mh.,212.0,2785.84,38.0,38.0,28
2025-12-20,3286,Geçit Mh.,757.0,4979.97,0.0,0.0,55
2025-12-20,3286,Işıktepe Mh.,20.0,202.56,0.0,0.0,2
2025-12-20,3286,Işıktepe OSB Mh.,82.0,1221.45,28.0,28.0,12
2025-12-20,3286,Minareliçavuş Bursa OSB Mh.,260.0,2227.0299999999997,171.0,171.0,27
2025-12-20,3286,Minareliçavuş Mh.,16768.0,52360.409999999996,16834.0,16834.0,710
2025-12-20,3286,Minareliçavuş OSB Mh.,222.0,1289.65,47.0,47.0,19
2025-12-20,3286,Yenikent Mh.,1366.0,10162.19,977.0,977.0,112
2025-12-20,3286,Üçevler Mh.,13582.0,12629.03,343.0,657684.0,117
2025-12-20,4257,23 Nisan Mh.,58.0,2918.15,0.0,0.0,11
2025-12-20,4257,29 Ekim Mh.,1485.0,23513.06,1198.0,1198.0,100
2025-12-20,4257,Ahmet Yesevi Mh.,134.0,4086.67,0.0,0.0,18
2025-12-20,4257,Alaaddinbey Mh.,15306.0,63144.46,1719.0,759857.0,199
2025-12-20,4257,Altınşehir Mh.,2687.0,35070.06,2521.0,2521.0,146
2025-12-20,4257,Balat Mh.,613.0,22531.0,0.0,0.0,85
2025-12-20,4257,Balat OSB Mh.,50.0,1298.11,0.0,0.0,5
2025-12-20,4257,Barış Mh.,270.0,1468.42,242.0,242.0,8
2025-12-20,4257,Beşevler Mh.,3598.0,37949.64,3663.0,3663.0,126
2025-12-20,4257,Cumhuriyet Mh.,1057.0,13781.61,1046.0,1046.0,76
2025-12-20,4257,Demirci Mh.,129.0,4785.28,5.0,5.0,14
2025-12-20,4257,Doğanköy Mh.,843.0,24176.14,0.0,0.0,90
2025-12-20,4257,Dumlupınar Mh.,7944.0,85177.09,7472.0,10565.0,308
2025-12-20,4257,Ertuğrul Mh.,1060.0,18439.72,723.0,723.0,68
2025-12-20,4257,Esentepe Mh.,1539.0,6124.97,649.0,1996.0,33
2025-12-20,4257,Fethiye Mh.,3129.0,21327.25,2995.0,2995.0,118
2025-12-20,4257,Fethiye OSB Mh.,201.0,6032.07,42.0,42.0,23
2025-12-20,4257,Geçit Mh.,1883.0,63921.11,136.0,136.0,241
2025-12-20,4257,Görükle Mh.,19851.0,259153.52,17004.0,19897.0,931
2025-12-20,4257,Işıktepe Mh.,21.0,791.27,0.0,0.0,3
2025-12-20,4257,Işıktepe OSB Mh.,95.0,3965.74,46.0,46.0,15
2025-12-20,4257,Karaman Mh.,22.0,525.72,0.0,0.0,3
2025-12-20,4257,Konak Mh.,3302.0,21706.79,2706.0,5707.0,126
2025-12-20,4257,Minareliçavuş Bursa OSB Mh.,20.0,521.04,0.0,0.0,2
2025-12-20,4257,Minareliçavuş Mh.,70.0,2377.31,0.0,0.0,9
2025-12-20,4257,Nilüferköy Mh.,186.0,8425.34,0.0,0.0,37
2025-12-20,4257,Odunluk Mh.,66.0,1748.81,5.0,5.0,10
2025-12-20,4257,Yapı Kredi Bankası ATM - Bursa Görükle Çek Mahallesi,9.0,227.71,21.0,21.0,1
2025-12-20,4257,Yenikent Mh.,2381.0,63691.04,807.0,807.0,241
2025-12-20,4257,Yolçatı Mh.,240.0,6516.79,0.0,0.0,24
2025-12-20,4257,Yüzüncüyıl Mh.,70.0,2267.51,0.0,0.0,9
2025-12-20,4257,Üçevler Mh.,588.0,18046.85,284.0,284.0,61
2025-12-20,4257,İhsaniye Mh.,1794.0,14023.79,1616.0,1616.0,77
2025-12-20,4582,19 Mayıs Mh.,92.0,1350.33,0.0,0.0,11
2025-12-20,4582,23 Nisan Mh.,66.0,1977.22,0.0,0.0,11
2025-12-20,4582,29 Ekim Mh.,2602.0,11039.89,2533.0,2533.0,93
2025-12-20,4582,Ahmet Yesevi Mh.,2939.0,23028.91,2251.0,2251.0,150
2025-12-20,4582,Alaaddinbey Mh.,32144.0,30247.47,11303.0,3517594.0,211
2025-12-20,4582,Altınşehir Mh.,2969.0,13044.96,3038.0,3038.0,113
2025-12-20,4582,Balat Mh.,3584.0,27951.09,7050.0,7050.0,184
2025-12-20,4582,Balat OSB Mh.,61.0,1045.41,0.0,0.0,6
2025-12-20,4582,Doğanköy Mh.,355.0,5137.64,22.0,22.0,40
2025-12-20,4582,Ertuğrul Mh.,157.0,2476.05,30.0,30.0,22
2025-12-20,4582,Fethiye OSB Mh.,357.0,6880.76,61.0,61.0,39
2025-12-20,4582,Geçit Mh.,1397.0,24150.75,331.0,331.0,160
2025-12-20,4582,Işıktepe Mh.,31.0,713.05,0.0,0.0,4
2025-12-20,4582,Işıktepe OSB Mh.,99.0,2146.77,56.0,56.0,12
2025-12-20,4582,Minareliçavuş Bursa OSB Mh.,117.0,2100.1800000000003,67.0,67.0,12
2025-12-20,4582,Minareliçavuş Mh.,40.0,503.3,51.0,51.0,4
2025-12-20,4582,Nilüferköy Mh.,219.0,6686.19,2.0,2.0,42
2025-12-20,4582,Yenikent Mh.,2133.0,31421.5,1004.0,1004.0,208
2025-12-20,4582,Yüzüncüyıl Mh.,2418.0,10961.35,2772.0,2772.0,90
2025-12-20,4582,Özlüce Mh.,197.0,4114.76,0.0,0.0,33
2025-12-20,4582,Üçevler Mh.,332.0,6180.53,123.0,123.0,34
2025-12-20,4657,23 Nisan Mh.,90.0,1546.78,36.0,36.0,15
2025-12-20,4657,29 Ekim Mh.,175.0,786.03,39.0,39.0,23
2025-12-20,4657,Ahmet Yesevi Mh.,71.0,955.16,0.0,0.0,10
2025-12-20,4657,Alaaddinbey Mh.,31022.0,11237.5,11726.0,1135977.0,185
2025-12-20,4657,Balat Mh.,260.0,2953.64,0.0,0.0,34
2025-12-20,4657,Balat OSB Mh.,230.0,2057.22,105.0,105.0,21
2025-12-20,4657,Balkan Mh.,16377.0,47371.21,17928.0,17928.0,894
2025-12-20,4657,Doğanköy Mh.,130.0,1012.62,0.0,0.0,13
2025-12-20,4657,Dumlupınar Mh.,160.0,650.88,0.0,0.0,16
2025-12-20,4657,Ertuğrul Mh.,39.0,265.53,0.0,0.0,8
2025-12-20,4657,Fethiye OSB Mh.,385.0,3900.85,82.0,82.0,39
2025-12-20,4657,Geçit Mh.,641.0,7001.12,35.0,35.0,80
2025-12-20,4657,Görükle Mh.,1889.0,8548.0,1117.0,1117.0,198
2025-12-20,4657,Işıktepe Mh.,30.0,407.03,0.0,0.0,4
2025-12-20,4657,Işıktepe OSB Mh.,70.0,1331.04,22.0,22.0,13
2025-12-20,4657,Kurtuluş Mh.,1113.0,2842.39,1967.0,1967.0,49
2025-12-20,4657,Minareliçavuş Bursa OSB Mh.,156.0,1672.85,95.0,95.0,17
2025-12-20,4657,Nilüferköy Mh.,158.0,2632.58,27.0,27.0,28
2025-12-20,4657,Yenikent Mh.,1153.0,9572.12,516.0,516.0,110
2025-12-20,4657,Yolçatı Mh.,120.0,900.23,0.0,0.0,12
2025-12-20,4657,Yüzüncüyıl Mh.,30.0,179.33999999999997,0.0,0.0,5
2025-12-20,4657,Üçevler Mh.,510.0,5362.34,300.0,300.0,51
2025-12-20,4657,İrfaniye Mh.,73.0,342.8,5.0,5.0,8
2025-12-20,4811,23 Nisan Mh.,57.0,1467.03,0.0,0.0,11
2025-12-20,4811,29 Ekim Mh.,186.0,1334.75,51.0,51.0,18
2025-12-20,4811,Ahmet Yesevi Mh.,79.0,1131.08,0.0,0.0,9
2025-12-20,4811,Alaaddinbey Mh.,33271.0,20793.8,6160.0,3799794.0,205
2025-12-20,4811,Balat Mh.,243.0,3829.03,0.0,0.0,33
2025-12-20,4811,Balat OSB Mh.,50.0,638.94,0.0,0.0,5
2025-12-20,4811,Doğanköy Mh.,130.0,1406.61,0.0,0.0,13
2025-12-20,4811,Dumlupınar Mh.,15343.0,61562.65,14757.0,14757.0,693
2025-12-20,4811,Ertuğrul Mh.,73.0,732.14,28.0,28.0,10
2025-12-20,4811,Fethiye OSB Mh.,183.0,2863.19,6.0,6.0,22
2025-12-20,4811,Geçit Mh.,618.0,7991.92,0.0,0.0,68
2025-12-20,4811,Görükle Mh.,1487.0,10766.53,947.0,947.0,125
2025-12-20,4811,Işıktepe Mh.,21.0,527.32,0.0,0.0,4
2025-12-20,4811,Işıktepe OSB Mh.,108.0,1723.61,42.0,42.0,13
2025-12-20,4811,Kurtuluş Mh.,82.0,155.82,18.0,18.0,2
2025-12-20,4811,Minareliçavuş Bursa OSB Mh.,20.0,385.76,0.0,0.0,3
2025-12-20,4811,Nilüferköy Mh.,89.0,2356.31,0.0,0.0,19
2025-12-20,4811,Yenikent Mh.,1089.0,10913.49,475.0,475.0,93
2025-12-20,4811,Yolçatı Mh.,130.0,1368.31,0.0,0.0,13
2025-12-20,4811,Yüzüncüyıl Mh.,30.0,227.75,0.0,0.0,3
2025-12-20,4811,Ürünlü Mh.,211.0,1160.15,63.0,63.0,15
2025-12-20,4811,Üçevler Mh.,373.0,4604.4,185.0,185.0,34
2025-12-20,5012,23 Nisan Mh.,72.0,1701.05,0.0,0.0,11
2025-12-20,5012,Ahmet Yesevi Mh.,90.0,1617.69,0.0,0.0,11
